0.0,0.0035479217767715454,0.0035908727440983057,0.0,0.0023682841565459967,-0.2246311455965042,-0.17542913556098938,-5.847327709197998,1.4958100318908691
0.0,0.0035479217767715454,0.003581829136237502,0.0,0.0020042452961206436,-0.21591678261756897,-0.16897538304328918,-5.877861976623535,1.4664603471755981
0.0,0.0035479217767715454,0.0035869861021637917,0.0,0.0022063401993364096,-0.21652725338935852,-0.1699414700269699,-5.908396244049072,1.4677560329437256
0.0,0.0035479217767715454,0.0035908727440983057,0.0,0.0023682841565459967,-0.2246311455965042,-0.17542913556098938,-5.847327709197998,1.4958100318908691
-20.0,0.004233911633491516,0.004361352417618036,0.2116955816745758,0.047138113528490067,-0.007009579334408045,-0.004465803038328886,-5.893129348754883,-21.431787490844727
-20.0,0.0035479217767715454,0.0044662002474069595,-0.034299492835998535,0.03650595247745514,-0.02331228367984295,-0.4451086223125458,-7.9083967208862305,-33.63759994506836
-20.0,0.0035479217767715454,0.004250400699675083,0.0,0.026429420337080956,-0.47341188788414,-1.1358925104141235,-32.824424743652344,-39.37489318847656
-20.0,0.0035479217767715454,0.004055365454405546,0.0,0.022447137162089348,-1.5867611169815063,-2.2106387615203857,-62.07633590698242,-39.29730224609375
-20.0,-0.006741911172866821,-0.006617967039346695,-0.5144916772842407,-0.08961489796638489,-2.960369348526001,-3.474238157272339,-74.4885482788086,-35.265010833740234
-20.0,-0.006055921316146851,-0.007831301540136337,0.034299492835998535,-0.06711723655462265,-4.368804931640625,-4.749466896057129,-74.50381469726562,-28.98333168029785
-20.0,-0.006055921316146851,-0.007344827521592379,0.0,-0.028194595128297806,-5.605404853820801,-5.874451637268066,-73.43511199951172,-22.016767501831055
-20.0,0.004233911633491516,0.004018538631498814,0.5144916772842407,0.12198856472969055,-6.78078556060791,-6.892212390899658,-60.9007682800293,-14.764102935791016
-20.0,0.0035479217767715454,0.0059735276736319065,-0.034299492835998535,0.1348053514957428,-7.441214561462402,-7.5372633934021,-36.13740158081055,-9.051065444946289
-20.0,-0.002625972032546997,-0.00018871016800403595,-0.3086946904659271,0.05777344852685928,-7.7952680587768555,-7.882659435272217,-17.022899627685547,-5.014511585235596
-20.0,0.004233911633491516,0.005522501654922962,0.34299418330192566,0.1291762739419937,-8.069250106811523,-8.101826667785645,-17.022899627685547,-2.0024497509002686
-20.0,0.010407805442810059,0.013138378039002419,0.3086946904659271,0.20371419191360474,-8.230996131896973,-8.22416877746582,-12.274808883666992,0.12481135129928589
-20.0,0.013151764869689941,0.017226452007889748,0.13719797134399414,0.22129951417446136,-8.188779830932617,-8.199126243591309,-6.2595415115356445,1.1096113920211792
-20.0,0.006977871060371399,0.011095378547906876,-0.3086946904659271,0.12419182807207108,-8.229711532592773,-8.196419715881348,-7.267175197601318,1.8319443464279175
-20.0,0.013151764869689941,0.015697497874498367,0.3086946904659271,0.167444109916687,-8.238170623779297,-8.186380386352539,-5.984732627868652,2.276244878768921
-20.0,0.015895724296569824,0.019250571727752686,0.13719797134399414,0.1883230209350586,-8.17782974243164,-8.135408401489258,-4.854961395263672,2.3290202617645264
-20.0,0.006291881203651428,0.00966828502714634,-0.4801921546459198,0.0618741512298584,-8.117742538452148,-8.0775728225708,-6.549618244171143,2.1875481605529785
-20.0,0.019325658679008484,0.020853828638792038,0.6516888737678528,0.1915685534477234,-8.129303932189941,-8.066780090332031,-5.389312267303467,2.1872968673706055
-20.0,0.022069618105888367,0.025937585160136223,0.13719797134399414,0.22266246378421783,-8.089639663696289,-8.03759765625,-5.389312267303467,2.0577425956726074
-20.0,0.022755607962608337,0.02711308002471924,0.034299492835998535,0.20377953350543976,-8.106962203979492,-8.040635108947754,-7.343510627746582,2.0640268325805664
-20.0,0.03578938543796539,0.04012613371014595,0.6516888737678528,0.3175469636917114,-8.11514663696289,-8.046825408935547,-5.450381755828857,2.0937538146972656
-20.0,0.04607921838760376,0.05260934308171272,0.5144916772842407,0.39711126685142517,-8.143187522888184,-8.0663423538208,-5.068702220916748,2.203259229660034
