-0.0023594,0.012792,0.00012154,0.0013241
-0.0018377,0.065729,0.00014436,0.0012441
-0.0054022,0.1001,0.0008487,0.0085694
-0.005767,0.41246,0.000974,0.007799
0.0018947,0.45648,0.0002482,-0.0019801
0.0058174,0.11202,0.00078109,0.0042928
0.0026891,0.31377,0.00018388,-0.0032289
0.0071885,0.053917,5.1426e-05,-0.0038489
0.0022149,-0.0099474,4.3012e-05,-0.0029666
-0.0044377,0.021736,6.0913e-05,-0.0020046
-0.0072791,0.056964,7.9613e-05,-0.0012706
-0.0061047,0.067895,9.3731e-05,-0.00077738
-0.0087571,0.091066,0.00080979,0.0071908
-0.0065994,0.39557,0.0009476,0.006899
-0.0034574,0.46892,0.000231,-0.0025326
-0.0058211,0.17032,6.3933e-05,-0.0036359
-0.011287,0.092025,4.6896e-05,-0.0028479
-0.013435,0.09385,6.3169e-05,-0.0019044
-0.01451,0.11227,0.00078817,0.0064603
-0.011218,0.4146,0.00022702,-0.0011853
-0.0040994,0.16358,9.0999e-05,-0.002318
-0.0023224,0.058794,7.2439e-05,-0.0019172
-0.0053426,0.055141,0.00078764,0.0063174
-0.007266,0.37944,0.0009308,0.0063082
-0.00051301,0.44165,0.00021969,-0.0029322
0.0025195,0.11339,5.6281e-05,-0.0039325
-0.0024684,0.027454,4.1195e-05,-0.0030816
-0.0059701,0.036387,5.8667e-05,-0.0020926
-0.0048226,0.045158,0.00078454,0.0062905
-0.0043186,0.36051,0.00022373,-0.001331
0.0040475,0.10627,8.8184e-05,-0.0024538
0.00047063,0.029626,0.00077643,0.0056124
-0.0023978,0.33841,0.00091704,0.0057372
-0.0011726,0.42876,0.00020868,-0.0033225
0.0045995,0.094497,4.8807e-05,-0.0041988
-0.0022561,0.018363,3.6093e-05,-0.0032546
-0.009542,0.051559,0.00076198,0.0054474
-0.0089544,0.3761,0.00020755,-0.0018793
0.0023497,0.11111,7.7706e-05,-0.0028012
-0.0019578,0.03858,6.3176e-05,-0.0022312
-0.0047978,0.044079,7.5014e-05,-0.0015202
-0.0058876,0.060545,8.8876e-05,-0.00096511
-0.0051512,0.067568,0.00080618,0.0070464
-0.0057706,0.38379,0.0002382,-0.00083409
0.0019475,0.12971,9.7687e-05,-0.0021256
0.00024863,0.040491,7.6087e-05,-0.0018109
-0.00071994,0.028125,0.00078965,0.0063603
-0.0035316,0.35398,0.0009316,0.0063149
0.0062496,0.39982,0.00092642,0.0046714
0.0096131,0.3717,0.0008937,0.0031482
0.0059445,0.36548,0.0001576,-0.0055711
0.0033982,0.057283,0.000712,0.0018455
0.003109,0.26631,0.00084364,0.0028009
0.01257,0.29813,0.00085879,0.0022325
0.015868,0.28204,0.00014034,-0.0061148
0.007669,0.0079675,0.00070164,0.0015019
0.011217,0.20759,0.00013046,-0.0050848
0.020616,-0.067991,1.5916e-05,-0.005104
0.013956,-0.11757,1.898e-05,-0.0038263
0.010804,-0.095581,0.00075106,0.0050052
0.008081,0.24615,0.00019904,-0.0022438
0.011558,0.029062,0.00077729,0.0045492
0.0042153,0.29104,0.00018913,-0.0029444
0.0015297,0.084169,5.6957e-05,-0.0036057
-0.013032,0.083308,0.00075433,0.0049055
-0.0052995,0.35673,0.00090357,0.0052966
-0.035738,0.61282,0.0009069,0.0041956
-0.047261,0.72208,0.00017815,-0.0045114
-0.046446,0.41847,2.5948e-05,-0.0048171
-0.073545,0.4649,0.00073104,0.004316
-0.093962,0.91046,0.00018585,-0.0022969
-0.090598,0.72375,7.0007e-05,-0.0026199
-0.11421,0.77931,0.00077366,0.0060907
-0.11828,1.1328,0.00022007,-0.00098389
-0.10651,0.8734,0.00080186,0.0059545
-0.10012,1.0527,0.00092312,0.0061412
-0.07993,1.0107,0.00021658,-0.0027292
-0.065875,0.60487,0.00076706,0.0041719
-0.050083,0.70013,0.00018189,-0.0030171
