0,0.01082,0.069671,-2.3827,-2.6748
0,0.010674,0.068907,-2.4363,-3.2424
0,0.010824,0.069939,-2.5013,-3.3004
0,0.010946,0.070707,-2.5674,-2.8466
0,0.010775,0.070194,-2.6244,-2.1647
0,0.010668,0.070018,-2.6678,-1.6531
0,0.010606,0.070021,-2.7009,-1.2285
0,0.010572,0.070141,-2.7255,-0.8447
0,0.010823,0.07147,-2.7425,-0.47729
0,0.014499,0.086544,-2.752,0.08379
0,0.015697,0.089716,-2.7504,3.5668
0,0.012737,0.07539,-2.679,6.1793
0,0.010676,0.06557,-2.5553,4.3992
0,0.0095283,0.059463,-2.4672,0.96241
0,0.0084184,0.054434,-2.4478,-2.1483
0,0.007309,0.051434,-2.4908,-4.4491
0,0.0068056,0.052235,-2.58,-5.9621
0,0.0067868,0.055117,-2.6994,-6.3972
0,0.0065586,0.057303,-2.8275,-5.6938
0,0.0067306,0.061285,-2.9416,-4.5507
0,0.0066663,0.063718,-3.0327,-2.9943
0,0.0069651,0.067146,-3.0927,-1.5965
0,0.0072302,0.069876,-3.1246,-0.14199
0,0.0072007,0.070648,-3.1274,1.0851
0,0.007206,0.0713,-3.1057,1.8054
0,0.007227,0.071765,-3.0695,2.1724
0,0.0072531,0.071996,-3.0259,2.2835
0,0.0072713,0.072091,-2.9802,2.2367
0,0.0075471,0.07322,-2.9354,2.0981
0,0.0074637,0.07274,-2.8933,2.1285
0,0.0073971,0.0724,-2.8507,1.9443
0,0.0073445,0.072153,-2.8118,1.6668
0,0.0075707,0.07308,-2.7785,1.3751
0,0.0074533,0.072512,-2.751,1.336
0,0.0073667,0.072142,-2.7243,1.1477
0,0.0073034,0.071903,-2.7014,0.91763
0,0.0075254,0.072864,-2.6831,0.70833
0,0.0071399,0.071241,-2.6689,0.76811
0,0.007139,0.07139,-2.6536,0.4618
0,0.0071391,0.071532,-2.6445,0.30841
0,0.0071404,0.071673,-2.6384,0.25654
0,0.0071425,0.071817,-2.6333,0.2694
0,0.0071461,0.071947,-2.628,0.31596
0,0.0074178,0.073179,-2.6217,0.38397
0,0.0073382,0.07284,-2.6141,0.68077
0,0.0075506,0.07373,-2.6006,0.77815
0,0.0074276,0.07314,-2.5851,0.99871
0,0.007072,0.071635,-2.5653,0.97412
0,0.0070976,0.071718,-2.5459,0.59563
0,0.0073853,0.07276,-2.534,0.37107
0,0.0073119,0.072187,-2.5267,0.47636
0,0.0072537,0.07177,-2.5172,0.45757
0,0.0072107,0.071418,-2.5082,0.37627
0,0.0077125,0.07335,-2.5007,0.2928
0,0.0077874,0.073307,-2.4949,0.67238
0,0.0075647,0.07201,-2.4816,0.9016
0,0.0074098,0.07095,-2.4636,0.74167
0,0.0070305,0.068935,-2.4488,0.42252
0,0.0070327,0.068558,-2.4404,-0.15602
0,0.0070218,0.068252,-2.4436,-0.46637
0,0.0070085,0.067997,-2.453,-0.60419
0,0.0072653,0.068868,-2.4651,-0.63065
0,0.0071705,0.068237,-2.4778,-0.35374
0,0.0071007,0.067807,-2.4849,-0.22418
0,0.007319,0.068607,-2.4894,-0.16208
0,0.0072004,0.067925,-2.4927,0.098976
0,0.0073838,0.06855,-2.4908,0.16494
0,0.0072389,0.06777,-2.4875,0.37466
0,0.0074038,0.06833,-2.48,0.36661
0,0.011009,0.082779,-2.4728,0.50055
0,0.009728,0.075684,-2.4628,3.5965
0,0.0088169,0.070657,-2.3909,3.8439
0,0.0081786,0.066728,-2.3139,2.7099
0,0.0077259,0.063455,-2.2597,1.0868
0,0.0073804,0.060941,-2.2379,-0.45526
0,0.0070946,0.059484,-2.247,-1.5897
0,0.0068988,0.058423,-2.2788,-2.3894
0,0.0067835,0.057332,-2.3265,-2.9237
0,0.0069449,0.057988,-2.3849,-3.0393
0,0.010529,0.073128,-2.4457,-2.5632
0,0.0092419,0.067075,-2.497,1.1124
0,0.0086178,0.064318,-2.4748,2.0367
0,0.0079082,0.061608,-2.4341,1.9384
0,0.007707,0.06079,-2.3953,1.1069
0,0.0072971,0.05916,-2.3731,0.40144
0,0.0072738,0.059456,-2.3651,-0.30353
0,0.0069983,0.058635,-2.3712,-0.63485
0,0.0065525,0.057075,-2.3839,-0.96274
0,0.0065164,0.057458,-2.4032,-1.3657
0,0.0067747,0.05896,-2.4305,-1.4328
0,0.0069668,0.059987,-2.4591,-1.0591
0,0.0068368,0.059639,-2.4803,-0.51821
0,0.0064853,0.058421,-2.4906,-0.21195
0,0.0065139,0.058967,-2.4948,-0.2322
0,0.0065422,0.059459,-2.4994,-0.11154
0,0.0065699,0.059891,-2.5016,0.07344
0,0.0068642,0.061362,-2.5001,0.27654
0,0.0065341,0.060142,-2.4945,0.69608
0,0.0068456,0.061674,-2.4806,0.66517
0,0.006796,0.06154,-2.4672,0.9241
0,0.0070294,0.062591,-2.4487,1.0151
0,0.0069216,0.062124,-2.4284,1.2373
0,0.0065759,0.06073,-2.4037,1.2168
0,0.0063344,0.059926,-2.3793,0.86306
0,0.0064375,0.060603,-2.3621,0.44408
0,0.0065131,0.061054,-2.3532,0.31255
0,0.0065661,0.06138,-2.347,0.33441
0,0.006604,0.061608,-2.3403,0.41808
0,0.0066312,0.061757,-2.332,0.51272
0,0.0066499,0.061846,-2.3218,0.59396
0,0.0066616,0.061899,-2.3099,0.65318
0,0.0066677,0.061935,-2.2969,0.6904
0,0.0066698,0.061967,-2.2831,0.70885
0,0.0066701,0.061984,-2.269,0.70865
0,0.0066685,0.061997,-2.2549,0.69714
0,0.0069345,0.063099,-2.241,0.67874
0,0.006848,0.062638,-2.2275,0.88187
0,0.0070558,0.063363,-2.2099,0.87618
0,0.0069275,0.062597,-2.1925,0.99959
0,0.0068358,0.061979,-2.1725,0.88259
0,0.0065031,0.060296,-2.1549,0.6505
0,0.0065404,0.060154,-2.1419,0.15526
0,0.0065605,0.059914,-2.1389,-0.11867
0,0.0065646,0.059706,-2.1413,-0.23671
0,0.0065632,0.059498,-2.1461,-0.27105
0,0.0065592,0.059297,-2.1515,-0.25684
0,0.0065515,0.059149,-2.1567,-0.20529
0,0.0065447,0.059016,-2.1608,-0.14134
0,0.0065375,0.05892,-2.1637,-0.067086
0,0.0065306,0.058858,-2.1651,0.011269
0,0.0065291,0.058739,-2.1649,0.068304
0,0.0065252,0.058638,-2.1636,0.12376
0,0.0067882,0.05966,-2.1611,0.17824
0,0.0067,0.059126,-2.1576,0.44971
0,0.0066352,0.05875,-2.1486,0.51968
0,0.0065872,0.058482,-2.1383,0.4924
0,0.0065518,0.058285,-2.1285,0.42723
0,0.0065252,0.058144,-2.12,0.35928
0,0.0065046,0.058056,-2.1128,0.30738
0,0.0064889,0.058009,-2.1068,0.27693
0,0.0064775,0.057988,-2.1013,0.26619
0,0.0064691,0.057988,-2.096,0.27302
0,0.0064629,0.058006,-2.0906,0.29352
0,0.0064586,0.058035,-2.0848,0.32288
0,0.0064559,0.058065,-2.0784,0.3552
0,0.0064542,0.058091,-2.0714,0.38714
0,0.0064533,0.058106,-2.0637,0.415
0,0.0067204,0.059216,-2.0555,0.44121
0,0.0066359,0.058754,-2.0468,0.68653
0,0.0068429,0.05953,-2.0331,0.7326
0,0.006445,0.057759,-2.0185,0.90995
0,0.0064353,0.057751,-2.0004,0.62781
0,0.0064267,0.057751,-1.988,0.44933
0,0.0061508,0.056674,-1.9791,0.3479
0,0.0062284,0.057172,-1.9722,0.075868
-0.1,0.0062851,0.057517,-1.9708,0.032788
-0.1,0.0063268,0.057751,-1.9703,0.6985
-0.1,0.0063597,0.057853,-1.9564,1.6969
-0.1,0.0063908,0.057687,-1.9226,2.7585
-0.1,0.0064256,0.057011,-1.8674,3.684
-0.1,0.0064458,0.055898,-1.7937,4.4193
-0.1,0.0061766,0.053298,-1.7053,4.9341
-0.1,0.0065057,0.052998,-1.6065,5.0023
-0.1,0.0067187,0.051528,-1.5063,5.2311
-0.1,0.0068258,0.04934,-1.4016,5.4149
-0.1,0.010334,0.061062,-1.2931,5.4981
-0.1,0.012709,0.066347,-1.183,8.3315
-0.1,0.010516,0.051687,-1.0162,11.344
-0.1,0.0089181,0.039967,-0.78901,10.151
-0.1,0.0077352,0.030079,-0.58562,7.136
-0.1,0.011917,0.042681,-0.44256,3.8001
-0.1,0.010639,0.032193,-0.36634,5.3294
-0.1,0.010181,0.026221,-0.25956,4.7834
-0.1,0.0092442,0.018706,-0.16371,3.8357
-0.1,0.0085,0.013117,-0.086877,2.4796
-0.1,0.0095246,0.015673,-0.03724,1.2871
-0.1,0.0064374,0.0010576,-0.011451,1.7808
-0.1,0.0042672,-0.0082072,0.024212,-0.27164
-0.1,0.0038301,-0.0093056,0.018806,-2.6862
-0.1,0.0035253,-0.0093298,-0.034943,-3.476
-0.1,0.003332,-0.0085665,-0.10451,-3.1005
-0.1,0.0035012,-0.0062755,-0.16656,-1.9799
-0.1,0.0033903,-0.0054113,-0.20617,-0.23282
-0.1,0.0030811,-0.0055579,-0.21081,1.4606
-0.1,0.0031743,-0.0043965,-0.18153,2.7528
-0.1,0.0032743,-0.0038938,-0.12635,3.9689
-0.1,0.0033625,-0.0040622,-0.046793,4.9711
-0.1,0.0031488,-0.005785,0.052819,5.7334
-0.1,0.003265,-0.0065419,0.16771,5.9592
-0.1,0.0033221,-0.007831,0.28713,6.1271
-0.1,0.0084333,0.011294,0.40989,6.1902
-0.1,0.0081586,0.0060305,0.5339,10.427
-0.1,0.0079072,0.00061722,0.74271,11.863
-0.1,0.0076705,-0.0052961,0.98032,11.475
-0.1,0.0074478,-0.012092,1.2103,9.909
-0.1,0.0071965,-0.019365,1.409,7.7719
-0.1,0.0041755,-0.036829,1.5649,5.6726
-0.1,0.0022282,-0.047691,1.6786,1.5434
-0.1,0.0018782,-0.050607,1.7098,-2.3104
-0.1,-0.0011347,-0.062843,1.6637,-4.0108
-0.1,-0.0018982,-0.06369,1.5834,-6.4603
-0.1,-0.0048212,-0.072441,1.4542,-7.0338
-0.1,-0.0057239,-0.071009,1.3134,-8.152
-0.1,-0.0092287,-0.079241,1.1501,-7.5664
-0.1,-0.0099134,-0.074552,0.99856,-8.2365
-0.1,-0.012932,-0.07924,0.83358,-7.0362
-0.1,-0.013508,-0.073205,0.69264,-6.873
-0.1,-0.012382,-0.0608,0.555,-5.2132
-0.1,-0.013864,-0.060103,0.45056,-1.4062
-0.1,-0.018773,-0.073325,0.42229,0.99175
-0.1,-0.020631,-0.073643,0.44213,-0.73644
-0.1,-0.020435,-0.065389,0.42738,-1.8969
-0.1,-0.022871,-0.067985,0.38931,-0.76669
-0.1,-0.027105,-0.077156,0.37381,-0.69595
-0.1,-0.028742,-0.075743,0.35986,-2.9894
-0.1,-0.02809,-0.065332,0.30007,-4.14
-0.1,-0.030477,-0.067464,0.21715,-2.4175
-0.1,-0.030346,-0.059165,0.16873,-1.9418
-0.1,-0.034371,-0.069249,0.1299,-0.20131
-0.1,-0.035411,-0.065856,0.12588,-1.3852
-0.1,-0.038934,-0.072898,0.098182,-1.567
-0.1,-0.039861,-0.068782,0.066881,-3.3371
-0.1,-0.043053,-0.073711,0.00010571,-3.4932
-0.1,-0.043491,-0.066451,-0.069818,-4.6323
-0.1,-0.042272,-0.053005,-0.16254,-3.8643
-0.1,-0.044211,-0.053828,-0.23988,-0.74796
-0.1,-0.045124,-0.050489,-0.25484,0.63502
-0.1,-0.044502,-0.04207,-0.24205,1.6187
-0.1,-0.046085,-0.044095,-0.20952,3.4981
-0.1,-0.047355,-0.044772,-0.13939,3.8001
-0.1,-0.051087,-0.055797,-0.063194,3.3677
-0.1,-0.05223,-0.055345,0.0043662,0.43646
-0.1,-0.051596,-0.047396,0.013232,-1.3259
-0.1,-0.053502,-0.049971,-0.013246,-0.66859
-0.1,-0.053373,-0.043808,-0.02659,-0.91864
-0.1,-0.057471,-0.055492,-0.044937,0.050668
-0.1,-0.058844,-0.054917,-0.043867,-2.0236
-0.1,-0.056993,-0.041031,-0.084319,-3.2151
-0.1,-0.059632,-0.046614,-0.14864,-1.0453
-0.1,-0.058389,-0.035657,-0.16955,-1.0452
-0.1,-0.061439,-0.043492,-0.19044,0.9894
-0.1,-0.062113,-0.040562,-0.17066,0.34721
-0.1,-0.059769,-0.025961,-0.16369,0.21324
-0.1,-0.062074,-0.032161,-0.15938,2.8623
-0.1,-0.067635,-0.050781,-0.10211,2.8692
-0.1,-0.070036,-0.054813,-0.044658,-1.4338
-0.1,-0.073988,-0.06502,-0.07325,-5.0766
-0.1,-0.075556,-0.063462,-0.1748,-9.1116
-0.1,-0.074099,-0.048589,-0.35717,-10.774
-0.1,-0.080456,-0.066279,-0.57283,-8.3267
-0.1,-0.0785,-0.04738,-0.73956,-10.364
-0.1,-0.079361,-0.041409,-0.94707,-7.5829
-0.1,-0.08351,-0.049255,-1.0989,-4.8301
-0.1,-0.084833,-0.044577,-1.1956,-5.1561
-0.1,-0.084205,-0.03212,-1.2989,-4.7237
-0.1,-0.087608,-0.037115,-1.3935,-2.2692
-0.1,-0.08816,-0.02978,-1.4391,-2.3787
-0.1,-0.088867,-0.024241,-1.4867,-1.6066
-0.1,-0.088896,-0.016941,-1.5189,-0.65498
-0.1,-0.087422,-0.0043387,-1.532,0.86048
-0.1,-0.08626,0.0052565,-1.5147,3.6982
-0.1,-0.089089,-0.0033174,-1.4406,6.5198
-0.1,-0.091224,-0.0088936,-1.31,5.5359
-0.1,-0.087249,0.010357,-1.1991,3.0299
-0.1,-0.088482,0.0059928,-1.1383,5.0491
-0.1,-0.089053,0.0046971,-1.0371,4.9252
-0.1,-0.089687,0.0028245,-0.93831,4.0848
-0.1,-0.093863,-0.01376,-0.85634,2.7788
-0.1,-0.09702,-0.024115,-0.80054,-1.5795
-0.1,-0.093794,-0.0070214,-0.83198,-6.2798
-0.1,-0.095269,-0.010525,-0.95747,-5.2482
-0.1,-0.094947,-0.0047014,-1.0625,-4.8345
-0.1,-0.09465,0.0010154,-1.1593,-3.2632
-0.1,-0.09434,0.0060734,-1.2246,-1.3009
-0.1,-0.094313,0.0094542,-1.2507,0.69014
-0.1,-0.09367,0.014514,-1.2368,2.148
-0.1,-0.093694,0.015752,-1.1938,3.588
-0.1,-0.093397,0.017594,-1.1219,4.2129
-0.1,-0.093175,0.018612,-1.0375,4.5546
-0.1,-0.093006,0.018723,-0.94616,4.5273
-0.1,-0.093159,0.016992,-0.85539,4.1743
-0.1,-0.093296,0.015468,-0.7717,3.4187
-0.1,-0.093142,0.01508,-0.70313,2.4828
-0.1,-0.093053,0.014195,-0.65326,1.7405
-0.1,-0.09303,0.013299,-0.61828,1.1749
-0.1,-0.093313,0.011394,-0.59465,0.72632
-0.1,-0.093256,0.011066,-0.57999,0.11905
-0.1,-0.093238,0.010796,-0.5775,-0.18696
-0.1,-0.092967,0.011671,-0.58115,-0.31756
-0.1,-0.093333,0.010108,-0.58744,-0.077422
-0.1,-0.093328,0.010477,-0.58896,-0.15787
-0.1,-0.093588,0.0097791,-0.59209,-0.097368
-0.1,-0.093219,0.011636,-0.594,-0.20942
-0.1,-0.093225,0.011722,-0.59815,0.1249
-0.1,-0.09215,0.016178,-0.59561,0.3584
-0.1,-0.092482,0.014375,-0.58839,1.417
-0.1,-0.09272,0.013151,-0.56001,1.6391
-0.1,-0.092891,0.0123,-0.52719,1.449
-0.1,-0.09194,0.01606,-0.49817,1.0978
-0.1,-0.092633,0.01269,-0.47619,1.6379
-0.1,-0.093125,0.010549,-0.44342,1.2319
-0.1,-0.092123,0.014613,-0.41877,0.48953
-0.1,-0.092238,0.01358,-0.40896,0.8852
-0.1,-0.092605,0.011781,-0.39127,0.96034
-0.1,-0.093136,0.0095481,-0.37207,0.63682
-0.1,-0.093495,0.0080183,-0.35933,-0.06479
-0.1,-0.093739,0.0069777,-0.3606,-0.77137
-0.1,-0.092299,0.012974,-0.37601,-1.2819
-0.1,-0.091573,0.015451,-0.40164,-0.19721
-0.1,-0.090809,0.017785,-0.40556,1.0533
-0.1,-0.090565,0.017708,-0.38446,2.302
-0.1,-0.090406,0.016947,-0.33836,2.9211
-0.1,-0.090333,0.015992,-0.2799,3.0998
-0.1,-0.090317,0.014938,-0.21789,2.9433
-0.1,-0.090335,0.01384,-0.15903,2.5625
-0.1,-0.090355,0.012397,-0.10775,1.974
-0.1,-0.090394,0.010831,-0.068232,1.3179
-0.1,-0.090454,0.0093737,-0.041854,0.69828
-0.1,-0.090249,0.009029,-0.02786,0.12132
-0.1,-0.09039,0.0070531,-0.025377,-0.1849
-0.1,-0.090248,0.0064765,-0.029022,-0.56907
-0.1,-0.094203,-0.010693,-0.040348,-0.71116
-0.1,-0.09668,-0.019899,-0.054505,-4.1502
-0.1,-0.098392,-0.024405,-0.13751,-7.6909
-0.1,-0.099552,-0.025235,-0.29141,-10.125
-0.1,-0.099224,-0.018877,-0.49405,-11.075
-0.1,-0.098924,-0.01216,-0.7158,-9.6752
-0.1,-0.097279,0.00026773,-0.90959,-7.0112
-0.1,-0.096299,0.0091429,-1.0501,-2.7375
-0.1,-0.095238,0.017298,-1.1051,1.3753
-0.1,-0.094386,0.022818,-1.0777,4.8656
-0.1,-0.095316,0.019148,-0.98029,7.2518
-0.1,-0.094299,0.022499,-0.83506,7.0848
-0.1,-0.094124,0.020995,-0.69309,7.0266
-0.1,-0.097527,0.0043723,-0.55225,6.2223
-0.1,-0.099666,-0.0054786,-0.4275,2.0563
-0.1,-0.10146,-0.012488,-0.38616,-2.3986
-0.1,-0.1022,-0.013623,-0.43403,-6.1475
-0.1,-0.10164,-0.0079989,-0.55705,-7.9943
-0.1,-0.10017,0.0021747,-0.71714,-7.323
-0.1,-0.10283,-0.0050868,-0.86382,-4.536
-0.1,-0.10457,-0.0078606,-0.95468,-4.4146
-0.1,-0.10595,-0.0087502,-1.0431,-4.9781
-0.1,-0.10546,-0.0017205,-1.1428,-5.5197
-0.1,-0.10503,0.0046762,-1.2533,-4.3674
-0.1,-0.10813,-0.0035647,-1.3408,-2.3897
-0.1,-0.11045,-0.0075346,-1.3887,-3.1739
-0.1,-0.1122,-0.0087335,-1.4523,-4.7578
-0.1,-0.11304,-0.0055541,-1.5476,-6.0684
-0.1,-0.10813,0.021298,-1.6692,-6.2421
-0.1,-0.10514,0.037653,-1.7943,-0.90879
-0.1,-0.10808,0.027778,-1.8126,5.1754
-0.1,-0.10975,0.02334,-1.7091,5.8975
-0.1,-0.11109,0.019576,-1.591,4.4336
-0.1,-0.11143,0.019655,-1.5022,2.1127
-0.1,-0.11165,0.020327,-1.4599,0.43615
-0.1,-0.10696,0.041252,-1.4512,-0.57593
-0.1,-0.10368,0.053942,-1.4627,2.9736
-0.1,-0.10171,0.059928,-1.4032,7.4758
-0.1,-0.10547,0.041243,-1.2536,10.805
-0.1,-0.1078,0.028703,-1.0372,7.9736
-0.1,-0.10946,0.019454,-0.87743,3.1684
-0.1,-0.10558,0.034036,-0.81386,-1.5658
-0.1,-0.10675,0.027501,-0.84514,-0.91857
-0.1,-0.10251,0.044527,-0.86357,-1.516
-0.1,-0.10339,0.039576,-0.89405,1.9129
-0.1,-0.10404,0.036559,-0.85599,2.9395
-0.1,-0.10824,0.019041,-0.79736,2.6205
-0.1,-0.10763,0.022307,-0.74503,-1.5513
-0.1,-0.11069,0.010162,-0.77614,-3.3366
-0.1,-0.11283,0.0041111,-0.84307,-6.5207
-0.1,-0.1143,0.0028895,-0.97383,-9.1526
-0.1,-0.11552,0.0039586,-1.1573,-10.528
-0.1,-0.11626,0.0076881,-1.3684,-10.779
-0.1,-0.11663,0.013217,-1.5845,-9.8699
-0.1,-0.11675,0.019667,-1.7823,-8.0795
-0.1,-0.11667,0.026409,-1.9444,-5.7485
-0.1,-0.11647,0.032847,-2.0597,-3.2446
-0.1,-0.11592,0.03969,-2.1249,-0.85903
-0.1,-0.11569,0.043911,-2.1423,1.3872
-0.1,-0.11516,0.048079,-2.1146,2.9182
-0.1,-0.115,0.049693,-2.0563,4.0631
-0.1,-0.11458,0.051433,-1.975,4.4215
-0.1,-0.11454,0.05087,-1.8865,4.4538
-0.1,-0.11427,0.051132,-1.7973,3.9463
-0.1,-0.11436,0.049624,-1.7183,3.3488
-0.1,-0.10907,0.069843,-1.6512,2.3817
-0.1,-0.1095,0.06464,-1.6036,5.887
-0.1,-0.10985,0.060053,-1.4858,6.6154
-0.1,-0.10639,0.070835,-1.3534,5.6713
-0.1,-0.10405,0.075052,-1.2398,7.0202
-0.1,-0.10604,0.060957,-1.0993,8.5434
-0.1,-0.10806,0.04776,-0.92823,6.2551
-0.1,-0.10925,0.038208,-0.80288,1.8663
-0.1,-0.10994,0.032306,-0.76541,-2.3442
-0.1,-0.10944,0.032762,-0.81228,-5.4421
-0.1,-0.10913,0.032552,-0.92111,-6.6262
-0.1,-0.10921,0.031093,-1.0536,-6.7057
-0.1,-0.11176,0.02142,-1.1879,-6.1599
-0.1,-0.11329,0.018558,-1.3114,-7.1879
-0.1,-0.11454,0.017396,-1.4554,-8.1574
-0.1,-0.11477,0.020751,-1.6188,-8.7188
-0.1,-0.11541,0.022974,-1.7935,-7.9917
-0.1,-0.11416,0.033618,-1.9537,-6.809
0.1,-0.11343,0.040975,-2.0902,-3.9672
0.1,-0.11284,0.047161,-2.1698,-2.1187
0.1,-0.11234,0.052111,-2.2125,-1.2387
0.1,-0.11325,0.050353,-2.2374,-1.2125
0.1,-0.11356,0.050854,-2.2618,-3.0061
0.1,-0.11294,0.055401,-2.3221,-5.0773
0.1,-0.11222,0.060485,-2.4238,-6.2765
0.1,-0.1117,0.06484,-2.5496,-6.7788
0.1,-0.11131,0.068837,-2.6855,-6.9814
0.1,-0.11126,0.071424,-2.8254,-7.1256
0.1,-0.11198,0.070794,-2.9682,-7.5687
0.1,-0.11269,0.070682,-3.1198,-8.7538
0.1,-0.11288,0.073601,-3.2953,-10.143
0.1,-0.11295,0.077563,-3.4985,-10.991
0.1,-0.11294,0.08253,-3.7188,-11.254
0.1,-0.11312,0.087233,-3.9444,-11.011
0.1,-0.1126,0.094882,-4.1651,-10.687
0.1,-0.11266,0.099859,-4.3793,-9.7449
0.1,-0.11259,0.10521,-4.5747,-9.0788
0.1,-0.10865,0.1257,-4.7566,-8.5985
0.1,-0.1069,0.13488,-4.9289,-5.102
0.1,-0.10697,0.13553,-5.0312,-2.2048
0.1,-0.10831,0.13062,-5.0755,-1.5876
0.1,-0.10678,0.13735,-5.1073,-3.5348
0.1,-0.10681,0.13766,-5.1781,-4.1429
0.1,-0.10309,0.15401,-5.2612,-5.2242
0.1,-0.10157,0.15975,-5.3659,-3.3582
0.1,-0.098095,0.17254,-5.4332,-2.0427
0.1,-0.097065,0.17408,-5.4742,0.49587
0.1,-0.093691,0.1844,-5.4643,1.2101
0.1,-0.088984,0.19822,-5.4401,2.6667
0.1,-0.086652,0.20073,-5.3867,5.502
0.1,-0.086787,0.19257,-5.2766,6.6965
0.1,-0.084301,0.19467,-5.1425,4.5035
0.1,-0.084342,0.18546,-5.0522,2.7686
0.1,-0.081617,0.18879,-4.9967,-0.59092
0.1,-0.08153,0.1814,-5.0084,-2.1288
0.1,-0.077881,0.18982,-5.0509,-4.6718
0.1,-0.076886,0.18774,-5.1445,-4.2916
