0.002938,-0.01593,-0.002705,-0.029237
0.0088334,-1.2242,-0.0032083,-0.027372
-0.011964,-1.4578,-0.0031559,-0.019977
-0.026861,-1.338,-0.0030096,-0.013412
-0.029944,-1.2068,-0.0028827,-0.0087047
-0.029245,-1.1181,-0.0027923,-0.0055706
-0.028731,-1.0585,-0.0027324,-0.0035441
-0.026257,-1.0307,-0.0034003,-0.0098952
-0.026894,-1.3097,-0.0028006,-0.00094714
-0.034766,-1.0314,-0.0026397,0.0010234
-0.029313,-0.94787,-0.0026051,0.0011214
-0.025777,-0.94516,-0.0033108,-0.0068022
-0.02927,-1.2353,-0.0027414,0.0010618
-0.03545,-0.9833,-0.0026013,0.0023098
-0.040313,-0.86,-0.0025805,0.0019906
-0.040133,-0.83549,-0.0025875,0.0014542
-0.035312,-0.8639,-0.002598,0.00099452
-0.03348,-0.88675,-0.0026069,0.00066487
-0.03267,-0.90034,-0.0026132,0.00044272
-0.035564,-0.89051,-0.0026175,0.00031247
-0.037225,-0.88088,-0.00262,0.00023791
-0.033195,-0.90185,-0.0026214,0.00017262
-0.030177,-0.92414,-0.0026227,0.00011607
-0.030322,-0.92882,-0.0026238,7.9304e-05
-0.032957,-0.91569,-0.0033311,-0.0075663
-0.035411,-1.2058,-0.0027561,0.0005696
-0.0363,-0.97947,-0.0026107,0.0019944
-0.035285,-0.8915,-0.0025865,0.0017661
-0.035395,-0.87167,-0.0025918,0.0012879
-0.038296,-0.85774,-0.0026012,0.00090074
-0.040873,-0.8459,-0.0026087,0.00064024
-0.046133,-0.81856,-0.0026137,0.00049336
-0.044925,-0.82118,-0.0026165,0.000395
-0.045252,-0.822,-0.0026184,0.00033446
-0.045162,-0.82345,-0.0026195,0.00029594
-0.046579,-0.81665,-0.0026202,0.0002783
-0.04608,-0.81803,-0.0026206,0.00026533
-0.046419,-0.81685,-0.0026208,0.00025881
-0.047913,-0.80853,-0.002621,0.00026187
-0.048598,-0.8029,-0.0033275,-0.0073664
-0.045906,-1.1226,-0.0027522,0.00075616
-0.041029,-0.93433,-0.0026071,0.0021433
-0.036796,-0.87243,-0.0025837,0.0018728
-0.033522,-0.87676,-0.0025898,0.0013494
-0.031317,-0.8962,-0.0026001,0.00090712
-0.029008,-0.9188,-0.0026086,0.00058583
-0.030118,-0.92204,-0.0026148,0.00037783
-0.02077,-0.97599,-0.0026188,0.00019953
-0.021869,-0.98492,-0.0026222,8.7773e-05
-0.019659,-0.99941,-0.0026243,5.1501e-06
-0.019607,-1.0041,-0.0026259,-4.8689e-05
-0.020395,-1.0014,-0.0026269,-7.9612e-05
-0.023254,-0.98564,-0.0026275,-8.5633e-05
-0.02401,-0.97809,-0.0026276,-8.4744e-05
-0.022603,-0.98431,-0.0033343,-0.007724
-0.024421,-1.2824,-0.0027591,0.00041215
-0.026741,-1.0497,-0.0026137,0.001843
-0.024226,-0.96819,-0.0025895,0.0016117
-0.027304,-0.93394,-0.0025948,0.0011452
-0.030471,-0.91494,-0.002604,0.00076748
-0.028015,-0.92942,-0.0026113,0.00048984
-0.032572,-0.91224,-0.0026166,0.00032721
-0.036418,-0.88943,-0.0026197,0.00024157
-0.040491,-0.86377,-0.0026213,0.00020809
-0.040084,-0.86105,-0.0026219,0.00018735
-0.03958,-0.86398,-0.0026223,0.00017282
-0.037147,-0.87808,-0.0026226,0.00015234
-0.034403,-0.89641,-0.002623,0.00012558
-0.028866,-0.93072,-0.0026235,8.1117e-05
-0.027983,-0.94363,-0.0026244,4.6101e-05
-0.027686,-0.94799,-0.0026251,2.0927e-05
-0.029659,-0.93844,-0.0026256,1.3522e-05
-0.027273,-0.94922,-0.0026257,-1.9559e-06
-0.027079,-0.95318,-0.002626,-1.3256e-05
-0.030148,-0.93735,-0.0026262,-6.3492e-06
-0.033776,-0.9139,-0.0033327,-0.007618
-0.031653,-1.2263,-0.0027571,0.00051906
-0.036599,-0.98334,-0.0026116,0.0019624
